%time,field.pose_stamped.header.seq,field.pose_stamped.header.stamp,field.pose_stamped.header.frame_id,field.pose_stamped.pose.position.x,field.pose_stamped.pose.position.y,field.pose_stamped.pose.position.z,field.pose_stamped.pose.orientation.x,field.pose_stamped.pose.orientation.y,field.pose_stamped.pose.orientation.z,field.pose_stamped.pose.orientation.w,field.anchor_array.layout.data_offset,field.anchor_array.data0,field.anchor_array.data1,field.anchor_array.data2,field.anchor_array.data3
1730017537326041864,5575,1730017537325821399,map,1.5005641338733442,-4.2603148560905355,1.696931793464195,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017537426291653,5576,1730017537425904750,map,1.5790533772942952,-4.237840667347521,1.5647673307653893,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017537526420436,5577,1730017537526021718,map,1.6596931112936153,-4.233160364049871,1.5700676187465117,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017537626418983,5578,1730017537625890493,map,1.712159115454191,-4.233451228480093,1.690467445035157,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017537726648885,5579,1730017537726312637,map,1.7536899821909826,-4.238410483422565,1.8202057033700092,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017537826622937,5580,1730017537826006174,map,1.7906099743550123,-4.239218144385687,1.8513166290857532,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017537926810901,5581,1730017537926132202,map,1.8403195848180212,-4.243380594106159,1.8639673387607807,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017538026162619,5582,1730017538025777578,map,1.9188069729730317,-4.238181770474833,1.9294214018060487,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017538126073142,5583,1730017538125771284,map,2.012201510032293,-4.231922494121816,2.010330898436107,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017538226942575,5584,1730017538226455211,map,2.0829415333575367,-4.202175461886072,2.2433944341696366,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017538328305236,5585,1730017538327112197,map,2.138136113652054,-4.154004378336563,2.511417601972894,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017538427927279,5586,1730017538427363634,map,2.2358715044636286,-4.164685527966392,2.421429068092178,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017538527308504,5587,1730017538527076959,map,2.354618252119306,-4.1812999708635825,2.19597607759311,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017538626968079,5588,1730017538626394510,map,2.4759699050595487,-4.18473410660143,1.8818168892849285,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017538726592652,5589,1730017538726243495,map,2.5881591189233433,-4.169094742860318,1.6626358447494844,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017538827491131,5590,1730017538826760768,map,2.69573921616948,-4.150608532769518,1.551788344742279,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017538926330740,5591,1730017538926040649,map,2.792265655916888,-4.150043441010776,1.5714052377518326,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017539027119599,5592,1730017539026628494,map,2.885979992716248,-4.161120121870213,1.5919057417141191,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017539127013017,5593,1730017539126658916,map,2.9667802642293526,-4.186684844323161,1.5545178527104704,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017539227631751,5594,1730017539227076530,map,3.04868917136785,-4.209291018617021,1.5043785732446848,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017539326433695,5595,1730017539326130628,map,3.1339895142551475,-4.226733411926272,1.464292268533419,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017539426597633,5596,1730017539426380872,map,3.22835602417994,-4.237904339268411,1.4612946709114862,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017539526935751,5597,1730017539526358127,map,3.327137756472493,-4.248766322442686,1.4422982989346178,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017539626106016,5598,1730017539625863313,map,3.424710581812333,-4.255623998760786,1.4386979936011155,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017539726444914,5599,1730017539726219415,map,3.5201295953718934,-4.26321121134883,1.464903228345471,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017539827001536,5600,1730017539826504945,map,3.6178803749532737,-4.2610741122879165,1.5277794647960334,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017539926777662,5601,1730017539926384925,map,3.715654248742327,-4.263141681639053,1.5806601139130532,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017540027283669,5602,1730017540026658535,map,3.8242994491515,-4.255409758081855,1.5918146197416303,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017540126371538,5603,1730017540126087903,map,3.9343003693241885,-4.254584002487851,1.5479730293162728,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017540226709922,5604,1730017540226090431,map,4.042788093656095,-4.254753784725118,1.5406882990253905,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017540327261034,5605,1730017540326608657,map,4.189209646859734,-4.136255926315092,1.2282084148404517,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017540427401822,5606,1730017540426970481,map,4.278749477716059,-4.069512336748555,0.873728110753535,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017540528780741,5607,1730017540527890443,map,4.388364559057689,-3.9519977114564817,0.5074583488499781,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017540626913720,5608,1730017540626473665,map,4.5008282179014385,-3.805235880914547,0.16182037945265548,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017540729603660,5609,1730017540729126214,map,4.49644651350019,-4.318419839160884,1.970003079284132,0.0,0.0,0.0,1.0,0,3.0,5.0,12.0
1730017540828067758,5610,1730017540827539443,map,4.488221364999778,-4.194426289831652,0.7254833558155415,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017540926995364,5611,1730017540926586389,map,4.513138697393414,-4.391085136526728,1.5438611262541224,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017541026949941,5612,1730017541026604890,map,4.549006393538414,-4.374999670607401,1.4693105589136206,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017541127736358,5613,1730017541127145290,map,5.098788943772719,-3.9742465437457457,1.5969806006391323,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0
1730017541229042591,5614,1730017541228284120,map,5.079281251860552,-4.1665247345231835,1.7233485389133,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0
1730017541327842007,5615,1730017541327188491,map,4.7682661146360426,-4.573545604863934,2.29077904261106,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017541427165425,5616,1730017541426651239,map,5.002278326090113,-4.559037121398979,2.0116884080614,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017541527136592,5617,1730017541526709556,map,5.318674631021544,-4.378138915381602,1.6788964746772765,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017541627291319,5618,1730017541626806735,map,5.416391841984654,-4.389550709277644,1.6011114360517211,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017541726816096,5619,1730017541726276397,map,5.521728039321042,-4.389797373166063,1.5703860686538498,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017541828102894,5620,1730017541827745199,map,5.635562973422081,-4.378608581155988,1.491897297177037,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
