%time,field.pose_stamped.header.seq,field.pose_stamped.header.stamp,field.pose_stamped.header.frame_id,field.pose_stamped.pose.position.x,field.pose_stamped.pose.position.y,field.pose_stamped.pose.position.z,field.pose_stamped.pose.orientation.x,field.pose_stamped.pose.orientation.y,field.pose_stamped.pose.orientation.z,field.pose_stamped.pose.orientation.w,field.anchor_array.layout.data_offset,field.anchor_array.data0,field.anchor_array.data1,field.anchor_array.data2,field.anchor_array.data3
1733053266926682570,49275,1733053266926337003,map,0.719212575158844,-4.190447310526647,1.0943324583750715,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053267026510788,49276,1733053267026090383,map,0.7898439008298243,-4.175328632729168,1.090034155317742,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053267124689267,49277,1733053267124459505,map,0.8466990687892738,-4.165401230379353,1.1112104027578715,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053267225257248,49278,1733053267225035429,map,0.9141037304118759,-4.168769305438915,1.1483179830051824,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053267324897239,49279,1733053267324473142,map,0.9581255337156253,-4.1811300692974225,1.152878327731541,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053267424469394,49280,1733053267424219369,map,1.0362609770683915,-4.185324539837637,1.125116956477683,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053267524908515,49281,1733053267524328470,map,1.1233411540218234,-4.182883534114787,1.0758259611875733,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053267625256513,49282,1733053267624655961,map,1.2176462027904225,-4.179212464112481,1.014756320303565,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053267725420734,49283,1733053267724881649,map,1.3190911304563673,-4.1774132644792585,0.9917177137684968,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053267825156924,49284,1733053267824717760,map,1.3336455122631887,-4.189844122867852,1.067331253416108,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
